session_id,user_id,start_time,end_time,page_views
7334,403,4/5/2022 6:34:00,4/5/2022 6:36:05,1
7335,950,3/28/2022 23:03:00,3/28/2022 23:11:08,5
7336,940,7/16/2022 22:05:00,7/16/2022 22:09:59,3
7337,262,4/15/2022 18:43:00,4/15/2022 18:54:51,7
7338,309,8/11/2022 18:51:00,8/11/2022 19:01:07,6
7339,93,5/9/2022 20:41:00,5/9/2022 20:49:46,5
7340,959,4/21/2022 12:04:00,4/21/2022 12:14:01,6
7341,843,3/30/2022 4:50:00,3/30/2022 4:58:04,5
7342,775,5/23/2022 1:36:00,5/23/2022 1:48:58,8
7343,242,5/29/2022 17:42:00,5/29/2022 17:57:04,9
7344,305,3/8/2022 15:23:00,3/8/2022 15:30:45,4
7345,216,3/28/2022 18:45:00,3/28/2022 18:49:37,3
7346,881,9/25/2022 22:15:00,9/25/2022 22:18:33,2
7347,912,5/24/2022 4:42:00,5/24/2022 4:46:51,3
7348,165,9/23/2022 20:34:00,9/23/2022 20:45:54,7
7349,938,6/7/2022 20:32:00,6/7/2022 20:44:27,7
7350,450,6/21/2022 23:35:00,6/21/2022 23:37:21,1
7351,647,9/19/2022 0:37:00,9/19/2022 0:50:48,8
7352,325,9/6/2022 17:03:00,9/6/2022 17:14:00,6
7353,901,3/17/2022 11:30:00,3/17/2022 11:35:08,3
7354,832,3/12/2022 12:59:00,3/12/2022 13:06:05,4
7355,786,7/6/2022 14:40:00,7/6/2022 14:42:45,2
7356,660,7/29/2022 5:02:00,7/29/2022 5:16:59,9
7357,417,6/5/2022 22:47:00,6/5/2022 22:52:04,3
7358,809,6/30/2022 23:17:00,6/30/2022 23:21:46,3
7359,35,4/27/2022 4:06:00,4/27/2022 4:19:41,8
7360,281,8/26/2022 1:57:00,8/26/2022 2:02:23,3
7361,888,7/21/2022 3:23:00,7/21/2022 3:34:52,7
7362,83,5/11/2022 20:06:00,5/11/2022 20:10:40,3
7363,843,7/1/2022 15:02:00,7/1/2022 15:08:05,4
7364,799,4/10/2022 23:21:00,4/10/2022 23:32:29,7
7365,964,4/21/2022 20:39:00,4/21/2022 20:45:57,4
7366,504,5/11/2022 4:07:00,5/11/2022 4:15:13,5
7367,483,3/31/2022 18:09:00,3/31/2022 18:22:08,8
7368,755,7/24/2022 12:25:00,7/24/2022 12:32:12,4
7369,423,8/13/2022 5:23:00,8/13/2022 5:35:04,7
7370,949,6/7/2022 15:51:00,6/7/2022 15:54:04,2
7371,862,7/14/2022 6:01:00,7/14/2022 6:15:08,8
7372,341,4/11/2022 21:58:00,4/11/2022 22:00:49,2
7373,735,4/19/2022 2:49:00,4/19/2022 2:57:57,5
7374,433,6/20/2022 8:44:00,6/20/2022 8:58:06,8
7375,898,9/2/2022 3:54:00,9/2/2022 4:06:06,7
7376,941,5/2/2022 23:56:00,5/3/2022 0:04:06,5
7377,840,3/25/2022 2:13:00,3/25/2022 2:17:59,3
7378,103,5/1/2022 18:25:00,5/1/2022 18:28:26,2
7379,845,3/24/2022 0:06:00,3/24/2022 0:07:15,1
7380,165,6/15/2022 17:22:00,6/15/2022 17:30:07,5
7381,716,4/24/2022 14:36:00,4/24/2022 14:52:20,9
7382,268,7/5/2022 4:11:00,7/5/2022 4:20:55,6
7383,519,7/27/2022 11:02:00,7/27/2022 11:09:10,4
7384,68,7/29/2022 3:02:00,7/29/2022 3:03:47,1
7385,361,5/22/2022 17:29:00,5/22/2022 17:38:04,5
7386,431,7/24/2022 1:57:00,7/24/2022 2:05:36,5
7387,617,7/12/2022 1:33:00,7/12/2022 1:48:26,9
7388,747,4/19/2022 8:32:00,4/19/2022 8:42:01,6
7389,833,6/28/2022 19:56:00,6/28/2022 20:02:41,4
7390,561,6/29/2022 3:16:00,6/29/2022 3:27:34,7
7391,756,7/24/2022 22:45:00,7/24/2022 22:46:36,1
7392,335,7/19/2022 8:28:00,7/19/2022 8:43:46,9
7393,465,5/27/2022 20:37:00,5/27/2022 20:49:42,7
7394,712,4/19/2022 14:06:00,4/19/2022 14:12:02,3
7395,29,3/14/2022 0:31:00,3/14/2022 0:46:56,9
7396,781,4/14/2022 8:51:00,4/14/2022 9:01:42,6
7397,54,9/7/2022 7:08:00,9/7/2022 7:13:43,3
7398,657,9/25/2022 2:59:00,9/25/2022 3:03:15,2
7399,657,5/11/2022 9:53:00,5/11/2022 10:00:34,4
7400,189,8/22/2022 10:17:00,8/22/2022 10:31:42,9
7401,646,7/12/2022 0:58:00,7/12/2022 1:06:40,5
7402,455,8/27/2022 11:16:00,8/27/2022 11:19:11,2
7403,811,5/21/2022 23:58:00,5/22/2022 0:05:12,4
7404,657,3/5/2022 20:08:00,3/5/2022 20:13:54,3
7405,140,4/7/2022 20:58:00,4/7/2022 21:09:02,6
7406,4,6/6/2022 4:09:00,6/6/2022 4:17:06,5
7407,411,3/21/2022 10:00:00,3/21/2022 10:15:16,9
7408,205,6/4/2022 3:49:00,6/4/2022 3:53:48,3
7409,644,7/3/2022 9:17:00,7/3/2022 9:21:30,3
7410,313,6/3/2022 19:37:00,6/3/2022 19:38:12,1
7411,322,6/4/2022 9:47:00,6/4/2022 9:57:45,6
7412,590,6/3/2022 4:05:00,6/3/2022 4:07:47,2
7413,85,8/20/2022 22:10:00,8/20/2022 22:26:22,9
7414,114,5/29/2022 4:10:00,5/29/2022 4:18:26,5
7415,162,8/6/2022 5:15:00,8/6/2022 5:29:23,8
7416,256,9/21/2022 7:27:00,9/21/2022 7:40:36,8
7417,529,6/28/2022 2:05:00,6/28/2022 2:11:35,4
7418,731,9/3/2022 1:16:00,9/3/2022 1:23:54,5
7419,993,6/24/2022 14:00:00,6/24/2022 14:12:50,7
7420,787,3/7/2022 15:46:00,3/7/2022 15:59:29,8
7421,851,5/27/2022 6:33:00,5/27/2022 6:40:34,4
7422,665,4/23/2022 10:24:00,4/23/2022 10:35:39,7
7423,782,5/22/2022 18:28:00,5/22/2022 18:42:46,9
7424,134,3/1/2022 14:30:00,3/1/2022 14:35:33,3
7425,868,9/4/2022 3:46:00,9/4/2022 3:55:40,6
7426,609,9/7/2022 9:30:00,9/7/2022 9:39:03,5
7427,703,4/4/2022 13:04:00,4/4/2022 13:08:40,3
7428,421,4/22/2022 0:54:00,4/22/2022 1:03:29,5
7429,812,3/23/2022 23:59:00,3/24/2022 0:09:46,6
7430,962,3/22/2022 16:28:00,3/22/2022 16:33:23,3
7431,328,3/19/2022 11:45:00,3/19/2022 11:57:16,7
7432,463,4/29/2022 15:51:00,4/29/2022 15:53:33,1
7433,490,6/1/2022 6:33:00,6/1/2022 6:46:10,8
7434,895,5/30/2022 17:22:00,5/30/2022 17:28:22,4
7435,753,6/7/2022 22:04:00,6/7/2022 22:05:14,1
7436,137,9/3/2022 17:13:00,9/3/2022 17:22:30,5
7437,267,8/9/2022 5:52:00,8/9/2022 5:58:13,4
7438,178,4/16/2022 12:01:00,4/16/2022 12:06:33,3
7439,704,6/22/2022 5:57:00,6/22/2022 6:11:34,8
7440,608,4/14/2022 23:53:00,4/15/2022 0:05:47,7
7441,847,7/12/2022 11:12:00,7/12/2022 11:20:13,5
7442,336,7/2/2022 0:23:00,7/2/2022 0:27:15,2
7443,819,4/24/2022 4:32:00,4/24/2022 4:46:29,8
7444,289,3/24/2022 4:33:00,3/24/2022 4:41:26,5
7445,204,5/1/2022 22:10:00,5/1/2022 22:16:46,4
7446,87,4/2/2022 19:01:00,4/2/2022 19:15:26,8
7447,425,8/14/2022 22:12:00,8/14/2022 22:22:37,6
7448,377,3/26/2022 1:15:00,3/26/2022 1:21:06,4
7449,187,9/7/2022 11:16:00,9/7/2022 11:22:13,4
7450,403,4/13/2022 7:19:00,4/13/2022 7:26:38,4
7451,898,6/22/2022 21:53:00,6/22/2022 22:06:04,8
7452,387,9/11/2022 2:45:00,9/11/2022 2:55:32,6
7453,968,3/1/2022 16:23:00,3/1/2022 16:32:03,5
7454,855,4/22/2022 4:37:00,4/22/2022 4:49:15,7
7455,906,6/19/2022 9:36:00,6/19/2022 9:48:00,7
7456,585,5/31/2022 7:42:00,5/31/2022 7:46:17,2
7457,230,5/31/2022 6:07:00,5/31/2022 6:20:30,8
7458,22,5/6/2022 7:07:00,5/6/2022 7:16:29,5
7459,971,5/22/2022 7:49:00,5/22/2022 7:54:57,3
7460,24,9/10/2022 16:21:00,9/10/2022 16:29:31,5
7461,946,4/23/2022 19:35:00,4/23/2022 19:41:54,4
7462,572,8/15/2022 19:37:00,8/15/2022 19:44:15,4
7463,663,6/20/2022 6:29:00,6/20/2022 6:37:55,5
7464,627,9/9/2022 22:31:00,9/9/2022 22:34:54,2
7465,642,9/17/2022 15:10:00,9/17/2022 15:15:17,3
7466,235,4/1/2022 20:10:00,4/1/2022 20:24:40,8
7467,929,4/9/2022 13:00:00,4/9/2022 13:05:01,3
7468,92,9/28/2022 2:57:00,9/28/2022 3:05:57,5
7469,998,7/20/2022 4:51:00,7/20/2022 5:07:11,9
7470,474,3/15/2022 13:52:00,3/15/2022 14:00:16,5
7471,204,6/14/2022 5:12:00,6/14/2022 5:28:08,9
7472,269,3/16/2022 15:28:00,3/16/2022 15:41:33,8
7473,719,6/16/2022 21:56:00,6/16/2022 21:58:27,1
7474,873,3/18/2022 23:11:00,3/18/2022 23:20:54,6
7475,173,9/18/2022 14:11:00,9/18/2022 14:14:32,2
7476,51,5/30/2022 13:57:00,5/30/2022 13:59:06,1
7477,411,4/19/2022 3:12:00,4/19/2022 3:28:09,9
7478,633,7/31/2022 15:11:00,7/31/2022 15:24:59,8
7479,440,5/19/2022 1:36:00,5/19/2022 1:39:36,2
7480,615,6/3/2022 16:56:00,6/3/2022 16:57:22,1
7481,267,4/22/2022 18:36:00,4/22/2022 18:42:14,4
7482,153,3/18/2022 9:48:00,3/18/2022 9:54:03,4
7483,92,9/15/2022 2:39:00,9/15/2022 2:46:11,4
7484,982,9/12/2022 16:53:00,9/12/2022 16:54:19,1
7485,377,4/8/2022 19:02:00,4/8/2022 19:18:02,9
7486,175,8/8/2022 14:12:00,8/8/2022 14:25:06,8
7487,970,6/24/2022 3:34:00,6/24/2022 3:37:08,2
7488,581,5/24/2022 6:58:00,5/24/2022 7:08:13,6
7489,121,4/20/2022 11:59:00,4/20/2022 12:01:35,1
7490,15,8/26/2022 7:28:00,8/26/2022 7:39:22,7
7491,736,7/30/2022 12:27:00,7/30/2022 12:31:10,2
7492,539,7/5/2022 4:20:00,7/5/2022 4:33:10,8
7493,446,3/8/2022 15:45:00,3/8/2022 15:59:53,9
7494,792,9/15/2022 21:07:00,9/15/2022 21:18:46,7
7495,943,6/2/2022 19:07:00,6/2/2022 19:11:49,3
7496,951,9/23/2022 14:27:00,9/23/2022 14:43:14,9
7497,465,8/12/2022 4:33:00,8/12/2022 4:44:43,7
7498,848,3/17/2022 8:27:00,3/17/2022 8:28:42,1
7499,690,5/29/2022 15:16:00,5/29/2022 15:21:37,3
7500,507,4/4/2022 18:10:00,4/4/2022 18:25:52,9
7501,122,5/15/2022 19:44:00,5/15/2022 20:00:30,10
7502,230,9/7/2022 19:14:00,9/7/2022 19:17:57,2
7503,731,5/21/2022 5:40:00,5/21/2022 5:49:03,5
7504,209,8/15/2022 21:43:00,8/15/2022 21:51:21,5
7505,196,6/2/2022 17:24:00,6/2/2022 17:27:18,2
7506,969,9/21/2022 0:29:00,9/21/2022 0:33:38,3
7507,883,8/2/2022 9:20:00,8/2/2022 9:31:22,7
7508,833,3/3/2022 2:36:00,3/3/2022 2:48:34,7
7509,801,8/20/2022 15:17:00,8/20/2022 15:25:12,5
7510,273,9/9/2022 4:37:00,9/9/2022 4:47:18,6
7511,295,6/13/2022 19:29:00,6/13/2022 19:31:22,1
7512,765,9/27/2022 23:54:00,9/28/2022 0:10:09,9
7513,507,6/16/2022 3:04:00,6/16/2022 3:13:41,6
7514,392,5/29/2022 2:51:00,5/29/2022 3:03:59,8
7515,134,7/17/2022 21:41:00,7/17/2022 21:46:45,3
7516,442,8/16/2022 23:01:00,8/16/2022 23:13:57,7
7517,877,5/30/2022 21:41:00,5/30/2022 21:52:11,6
7518,212,7/14/2022 2:17:00,7/14/2022 2:28:45,7
7519,615,7/10/2022 17:27:00,7/10/2022 17:33:06,4
7520,221,3/8/2022 11:06:00,3/8/2022 11:10:43,3
7521,844,4/23/2022 15:54:00,4/23/2022 16:05:03,6
7522,290,5/11/2022 19:43:00,5/11/2022 19:48:04,3
7523,745,7/20/2022 6:34:00,7/20/2022 6:38:10,2
7524,694,7/25/2022 13:56:00,7/25/2022 14:03:43,4
7525,194,6/25/2022 10:35:00,6/25/2022 10:42:45,4
7526,429,4/12/2022 19:53:00,4/12/2022 20:08:25,9
7527,185,7/23/2022 5:51:00,7/23/2022 5:55:33,3
7528,419,6/30/2022 2:31:00,6/30/2022 2:45:28,8
7529,812,6/11/2022 10:59:00,6/11/2022 11:05:32,4
7530,150,3/18/2022 23:24:00,3/18/2022 23:33:01,5
7531,30,8/10/2022 5:00:00,8/10/2022 5:11:52,7
7532,298,6/3/2022 23:48:00,6/4/2022 0:03:06,9
7533,1000,5/24/2022 5:31:00,5/24/2022 5:43:17,7
7534,269,6/18/2022 23:11:00,6/18/2022 23:22:46,7
7535,242,5/19/2022 11:03:00,5/19/2022 11:09:35,4
7536,633,6/7/2022 15:31:00,6/7/2022 15:34:22,2
7537,462,7/6/2022 8:10:00,7/6/2022 8:13:47,2
7538,930,7/12/2022 17:04:00,7/12/2022 17:10:01,3
7539,255,5/3/2022 1:36:00,5/3/2022 1:48:06,7
7540,379,5/28/2022 21:52:00,5/28/2022 21:56:31,3
7541,597,7/15/2022 19:03:00,7/15/2022 19:09:28,4
7542,701,5/16/2022 15:44:00,5/16/2022 15:53:06,5
7543,663,9/5/2022 14:36:00,9/5/2022 14:44:35,5
7544,470,7/25/2022 23:54:00,7/25/2022 23:59:39,3
7545,88,8/1/2022 20:21:00,8/1/2022 20:24:25,2
7546,11,7/28/2022 11:55:00,7/28/2022 12:02:39,4
7547,481,8/16/2022 15:17:00,8/16/2022 15:18:46,1
7548,137,5/16/2022 18:35:00,5/16/2022 18:50:40,9
7549,893,8/7/2022 22:37:00,8/7/2022 22:39:48,2
7550,332,7/19/2022 19:59:00,7/19/2022 20:03:09,2
7551,998,4/22/2022 2:57:00,4/22/2022 3:06:03,5
7552,710,5/20/2022 0:22:00,5/20/2022 0:33:54,7
7553,408,7/10/2022 18:08:00,7/10/2022 18:12:58,3
7554,704,3/19/2022 21:55:00,3/19/2022 22:03:51,5
7555,218,7/9/2022 12:12:00,7/9/2022 12:26:30,8
7556,731,4/19/2022 22:04:00,4/19/2022 22:12:03,5
7557,393,9/3/2022 11:59:00,9/3/2022 12:05:04,4
7558,726,8/3/2022 11:18:00,8/3/2022 11:28:52,6
7559,434,8/22/2022 15:08:00,8/22/2022 15:19:16,7
7560,754,8/20/2022 21:52:00,8/20/2022 22:01:32,6
7561,612,3/15/2022 10:13:00,3/15/2022 10:15:00,1
7562,263,9/24/2022 21:11:00,9/24/2022 21:22:09,6
7563,75,8/19/2022 13:34:00,8/19/2022 13:36:56,2
7564,98,4/14/2022 13:41:00,4/14/2022 13:51:45,6
7565,571,6/21/2022 13:11:00,6/21/2022 13:23:50,7
7566,61,3/27/2022 21:50:00,3/27/2022 21:52:31,1
7567,54,5/25/2022 1:44:00,5/25/2022 2:00:12,9
7568,341,4/21/2022 13:33:00,4/21/2022 13:41:02,5
7569,954,4/30/2022 3:09:00,4/30/2022 3:14:33,3
7570,241,8/22/2022 14:47:00,8/22/2022 14:56:03,5
7571,483,7/31/2022 19:06:00,7/31/2022 19:21:03,9
7572,931,9/5/2022 9:45:00,9/5/2022 9:48:22,2
7573,363,3/17/2022 20:51:00,3/17/2022 21:00:18,5
7574,621,7/16/2022 12:53:00,7/16/2022 12:57:56,3
7575,962,8/24/2022 12:34:00,8/24/2022 12:39:50,3
7576,687,5/16/2022 3:44:00,5/16/2022 3:49:11,3
7577,991,4/7/2022 2:42:00,4/7/2022 2:57:55,9
7578,822,5/27/2022 1:54:00,5/27/2022 2:06:42,7
7579,613,9/14/2022 14:36:00,9/14/2022 14:51:30,9
7580,727,5/18/2022 7:01:00,5/18/2022 7:15:11,8
7581,767,8/11/2022 15:31:00,8/11/2022 15:40:04,5
7582,830,3/23/2022 3:56:00,3/23/2022 4:11:06,9
7583,47,3/8/2022 6:57:00,3/8/2022 7:00:01,2
7584,6,4/3/2022 7:18:00,4/3/2022 7:25:04,4
7585,260,7/10/2022 16:01:00,7/10/2022 16:13:24,7
7586,517,7/13/2022 4:32:00,7/13/2022 4:40:06,5
7587,635,7/27/2022 11:06:00,7/27/2022 11:12:06,4
7588,391,5/21/2022 6:55:00,5/21/2022 6:59:17,2
7589,310,9/11/2022 15:11:00,9/11/2022 15:21:53,6
7590,405,5/10/2022 16:06:00,5/10/2022 16:18:40,7
7591,688,9/22/2022 2:12:00,9/22/2022 2:23:47,7
7592,380,8/5/2022 12:47:00,8/5/2022 12:58:41,7
7593,136,5/29/2022 13:17:00,5/29/2022 13:18:22,1
7594,992,9/13/2022 21:01:00,9/13/2022 21:09:57,5
7595,914,7/4/2022 16:55:00,7/4/2022 17:01:53,4
7596,573,4/14/2022 3:08:00,4/14/2022 3:12:33,3
7597,43,9/13/2022 4:17:00,9/13/2022 4:30:00,8
7598,595,5/5/2022 11:47:00,5/5/2022 12:01:35,8
7599,184,5/12/2022 7:36:00,5/12/2022 7:47:39,7
7600,267,5/12/2022 20:54:00,5/12/2022 20:57:18,2
7601,174,5/22/2022 10:53:00,5/22/2022 10:56:50,2
7602,516,4/15/2022 10:45:00,4/15/2022 10:47:42,2
7603,505,6/10/2022 16:06:00,6/10/2022 16:10:03,2
7604,953,8/23/2022 7:13:00,8/23/2022 7:25:51,7
7605,348,9/9/2022 11:46:00,9/9/2022 11:55:41,6
7606,899,4/5/2022 9:20:00,4/5/2022 9:34:56,9
7607,480,4/20/2022 1:14:00,4/20/2022 1:18:25,3
7608,136,4/5/2022 15:30:00,4/5/2022 15:35:15,3
7609,92,5/16/2022 19:23:00,5/16/2022 19:34:12,6
7610,325,5/31/2022 0:36:00,5/31/2022 0:43:28,4
7611,728,6/2/2022 9:53:00,6/2/2022 10:07:36,8
7612,544,3/7/2022 14:40:00,3/7/2022 14:52:02,7
7613,444,9/7/2022 6:29:00,9/7/2022 6:39:46,6
7614,146,7/12/2022 2:18:00,7/12/2022 2:26:58,5
7615,267,9/17/2022 3:26:00,9/17/2022 3:32:59,4
7616,120,3/28/2022 18:11:00,3/28/2022 18:12:52,1
7617,321,5/6/2022 17:16:00,5/6/2022 17:18:00,1
7618,46,3/30/2022 22:12:00,3/30/2022 22:14:59,2
7619,131,6/18/2022 11:53:00,6/18/2022 11:59:57,4
7620,512,5/29/2022 16:47:00,5/29/2022 17:02:17,9
7621,893,8/22/2022 16:17:00,8/22/2022 16:32:18,9
7622,997,5/22/2022 6:52:00,5/22/2022 6:56:50,3
7623,855,6/16/2022 3:24:00,6/16/2022 3:27:10,2
7624,288,3/20/2022 0:03:00,3/20/2022 0:07:53,3
7625,766,4/20/2022 23:08:00,4/20/2022 23:14:51,4
7626,370,7/21/2022 8:18:00,7/21/2022 8:30:21,7
7627,949,7/22/2022 0:56:00,7/22/2022 1:06:41,6
7628,441,4/29/2022 8:09:00,4/29/2022 8:19:14,6
7629,290,9/2/2022 7:46:00,9/2/2022 7:56:45,6
7630,925,8/24/2022 8:05:00,8/24/2022 8:15:43,6
7631,898,4/20/2022 9:29:00,4/20/2022 9:40:19,7
7632,270,4/25/2022 11:29:00,4/25/2022 11:43:03,8
7633,628,7/26/2022 2:25:00,7/26/2022 2:31:31,4
7634,850,7/3/2022 9:40:00,7/3/2022 9:53:11,8
7635,780,4/29/2022 7:16:00,4/29/2022 7:31:27,9
7636,949,9/20/2022 0:42:00,9/20/2022 0:53:21,7
7637,271,3/26/2022 22:02:00,3/26/2022 22:08:34,4
7638,530,3/5/2022 21:24:00,3/5/2022 21:31:40,4
7639,321,6/7/2022 5:42:00,6/7/2022 5:44:20,1
7640,447,3/3/2022 20:50:00,3/3/2022 20:58:45,5
7641,915,5/26/2022 1:03:00,5/26/2022 1:14:49,7
7642,169,7/5/2022 21:33:00,7/5/2022 21:49:00,9
7643,324,8/23/2022 13:12:00,8/23/2022 13:14:53,2
7644,755,8/29/2022 8:31:00,8/29/2022 8:44:34,8
7645,504,9/2/2022 7:31:00,9/2/2022 7:35:57,3
7646,783,7/4/2022 8:16:00,7/4/2022 8:17:31,1
7647,973,8/29/2022 4:25:00,8/29/2022 4:27:39,2
7648,155,5/19/2022 11:42:00,5/19/2022 11:55:16,8
7649,570,5/24/2022 6:23:00,5/24/2022 6:24:18,1
7650,874,4/15/2022 16:33:00,4/15/2022 16:42:49,6
7651,946,5/26/2022 23:43:00,5/26/2022 23:53:38,6
7652,674,7/8/2022 23:24:00,7/8/2022 23:35:47,7
7653,652,5/6/2022 7:46:00,5/6/2022 7:50:58,3
7654,818,3/14/2022 11:50:00,3/14/2022 12:05:12,9
7655,451,3/11/2022 13:30:00,3/11/2022 13:42:13,7
7656,55,3/17/2022 22:04:00,3/17/2022 22:10:13,4
7657,194,8/31/2022 9:24:00,8/31/2022 9:31:10,4
7658,153,4/28/2022 23:31:00,4/28/2022 23:47:06,9
7659,56,8/27/2022 8:48:00,8/27/2022 8:59:08,6
7660,236,3/2/2022 23:42:00,3/2/2022 23:45:28,2
7661,188,5/18/2022 0:25:00,5/18/2022 0:30:26,3
7662,37,8/21/2022 22:14:00,8/21/2022 22:19:10,3
7663,482,7/5/2022 20:09:00,7/5/2022 20:25:04,9
7664,267,5/3/2022 11:44:00,5/3/2022 11:48:47,3
7665,168,9/10/2022 0:24:00,9/10/2022 0:30:02,3
7666,723,3/14/2022 11:35:00,3/14/2022 11:43:59,5
7667,479,7/5/2022 0:10:00,7/5/2022 0:12:54,2
7668,447,4/5/2022 20:00:00,4/5/2022 20:05:00,3
7669,119,9/23/2022 23:42:00,9/23/2022 23:47:42,3
7670,917,9/26/2022 0:48:00,9/26/2022 0:52:58,3
7671,950,7/25/2022 7:37:00,7/25/2022 7:40:41,2
7672,507,9/14/2022 16:05:00,9/14/2022 16:10:49,3
7673,42,7/7/2022 4:52:00,7/7/2022 5:05:54,8
7674,453,9/2/2022 4:26:00,9/2/2022 4:31:40,3
7675,366,9/20/2022 7:08:00,9/20/2022 7:10:25,1
7676,727,8/28/2022 22:29:00,8/28/2022 22:37:50,5
7677,575,6/15/2022 10:25:00,6/15/2022 10:36:41,7
7678,497,4/8/2022 3:36:00,4/8/2022 3:37:45,1
7679,469,6/11/2022 17:30:00,6/11/2022 17:36:17,4
7680,505,4/5/2022 7:38:00,4/5/2022 7:41:55,2
7681,116,8/23/2022 12:05:00,8/23/2022 12:11:28,4
7682,867,3/3/2022 3:14:00,3/3/2022 3:24:19,6
7683,738,3/19/2022 20:26:00,3/19/2022 20:30:31,3
7684,888,4/28/2022 6:48:00,4/28/2022 6:51:45,2
7685,152,5/24/2022 12:56:00,5/24/2022 13:06:45,6
7686,127,9/22/2022 18:54:00,9/22/2022 19:06:49,7
7687,358,4/17/2022 22:55:00,4/17/2022 23:04:46,6
7688,96,5/14/2022 23:22:00,5/14/2022 23:34:00,7
7689,209,8/26/2022 3:58:00,8/26/2022 4:06:49,5
7690,890,4/14/2022 17:00:00,4/14/2022 17:01:16,1
7691,291,4/27/2022 20:44:00,4/27/2022 20:54:13,6
7692,185,6/18/2022 14:07:00,6/18/2022 14:20:08,8
7693,855,3/24/2022 18:20:00,3/24/2022 18:32:30,7
7694,173,3/13/2022 14:03:00,3/13/2022 14:16:03,8
7695,768,8/6/2022 16:41:00,8/6/2022 16:44:48,2
7696,521,3/23/2022 8:39:00,3/23/2022 8:51:41,7
7697,843,5/11/2022 23:32:00,5/11/2022 23:42:54,6
7698,280,8/3/2022 12:32:00,8/3/2022 12:36:31,3
7699,577,4/16/2022 18:41:00,4/16/2022 18:47:04,4
7700,913,6/21/2022 9:36:00,6/21/2022 9:47:50,7
7701,680,4/20/2022 17:11:00,4/20/2022 17:23:01,7
7702,600,6/24/2022 15:19:00,6/24/2022 15:26:28,4
7703,218,3/21/2022 9:32:00,3/21/2022 9:48:02,9
7704,598,8/28/2022 11:41:00,8/28/2022 11:52:38,7
7705,995,5/25/2022 5:58:00,5/25/2022 6:11:50,8
7706,5,5/20/2022 13:06:00,5/20/2022 13:09:08,2
7707,539,3/19/2022 21:34:00,3/19/2022 21:47:36,8
7708,786,7/24/2022 22:26:00,7/24/2022 22:28:34,1
7709,585,5/22/2022 21:11:00,5/22/2022 21:13:52,2
7710,185,9/12/2022 1:06:00,9/12/2022 1:08:02,1
7711,427,3/15/2022 3:47:00,3/15/2022 3:59:06,7
7712,943,5/22/2022 1:06:00,5/22/2022 1:13:09,4
7713,79,8/11/2022 5:33:00,8/11/2022 5:47:38,8
7714,253,8/7/2022 1:59:00,8/7/2022 2:03:02,2
7715,787,8/21/2022 16:29:00,8/21/2022 16:40:35,7
7716,511,7/24/2022 12:33:00,7/24/2022 12:46:23,8
7717,694,4/23/2022 5:58:00,4/23/2022 6:12:24,8
7718,97,6/27/2022 17:42:00,6/27/2022 17:55:48,8
7719,909,9/27/2022 8:05:00,9/27/2022 8:07:00,1
7720,337,3/5/2022 13:28:00,3/5/2022 13:29:20,1
7721,27,4/10/2022 0:30:00,4/10/2022 0:40:04,6
7722,292,4/16/2022 6:36:00,4/16/2022 6:47:19,7
7723,698,7/11/2022 5:01:00,7/11/2022 5:12:21,7
7724,697,5/14/2022 23:58:00,5/15/2022 0:00:10,1
7725,125,6/19/2022 13:46:00,6/19/2022 13:51:07,3
7726,404,3/5/2022 15:38:00,3/5/2022 15:54:21,9
7727,383,8/13/2022 6:08:00,8/13/2022 6:14:28,4
7728,605,5/28/2022 10:48:00,5/28/2022 10:52:24,3
7729,952,8/7/2022 15:50:00,8/7/2022 15:57:18,4
7730,975,4/11/2022 12:20:00,4/11/2022 12:34:07,8
7731,109,5/11/2022 0:02:00,5/11/2022 0:06:09,2
7732,858,7/1/2022 11:59:00,7/1/2022 12:14:25,9
7733,332,7/10/2022 5:10:00,7/10/2022 5:12:35,1
7734,158,4/6/2022 12:18:00,4/6/2022 12:22:05,2
7735,30,4/26/2022 5:29:00,4/26/2022 5:35:56,4
7736,84,4/30/2022 11:59:00,4/30/2022 12:14:51,9
7737,472,5/17/2022 8:06:00,5/17/2022 8:11:06,3
7738,851,9/16/2022 14:01:00,9/16/2022 14:02:52,1
7739,725,4/6/2022 9:03:00,4/6/2022 9:15:18,7
7740,676,6/30/2022 15:32:00,6/30/2022 15:47:27,9
7741,492,6/12/2022 20:36:00,6/12/2022 20:39:40,2
7742,465,3/1/2022 18:27:00,3/1/2022 18:41:27,8
7743,644,5/28/2022 20:57:00,5/28/2022 21:12:46,9
7744,979,8/29/2022 13:11:00,8/29/2022 13:20:10,5
7745,276,7/30/2022 14:29:00,7/30/2022 14:30:43,1
7746,609,8/26/2022 0:35:00,8/26/2022 0:49:23,8
7747,674,7/8/2022 2:37:00,7/8/2022 2:51:50,9
7748,6,8/4/2022 6:02:00,8/4/2022 6:17:17,9
7749,338,5/15/2022 18:13:00,5/15/2022 18:25:00,7
7750,994,6/17/2022 13:05:00,6/17/2022 13:16:27,7
7751,45,7/22/2022 18:48:00,7/22/2022 18:57:32,6
7752,672,9/21/2022 2:13:00,9/21/2022 2:17:09,2
7753,638,9/10/2022 4:59:00,9/10/2022 5:11:21,7
7754,974,4/16/2022 3:09:00,4/16/2022 3:11:48,2
7755,464,8/9/2022 10:33:00,8/9/2022 10:42:15,5
7756,333,3/8/2022 22:18:00,3/8/2022 22:25:19,4
